text,label
$TOPS (+33.3% pre) Form SC 13G TOP SHIPS INC. Filed by: MORGAN STANLEY $MS  https://t.co/ypAssKZN5S,1
Lagarde Says ECB Running Out of Room to Fight Global Threats,0
Amazon hits $1 trillion on blowout earnings beat what the pros are watching now $AMZN (via @TradingNation) https://t.co/RCmE2HVjcC,1
$AAL $DAL $UAL - United +18% leads big bounce in airlines https://t.co/Bi0wI3Qc83,1
"$STNE gaps up 20.49% on almost 6x average volume, breaking above 39.45/38.37 handle pivots and through 40.50 second… https://t.co/XRSAgGVE7y",1
"Real Selling Begins As CTAs Start Liquidating, Dealer Gamma Flips Negative https://t.co/7bbtwMVOrS",0
"U.S. Jobs Top Estimates With 225,000 Gain, Wages Accelerate",1
Wirecard says 2017 audit of Singapore unit not concluded due to probe,0
$AMTD: TD Ameritrade Investor Movement Index: IMX hits seven-year low in March https://t.co/XkKpBQrqPw,0
Wall Street slips as investors look for concrete details on trade deal,0
Hedge Funds Have Never Been This Bullish On Chiasma Inc (CHMA),1
$KIM: Compass Point ups to Neutral,1
"Casper Sleep shares slide 5% to trade at $10.46, below $12 IPO price",0
Belden stock price target raised to $56 vs. $54 at SunTrust Robinson Humphrey,1
SB Financial announces extension of share repurchase program,1
Nigeria's government plans to raise as much as $6.9 billion from multilateral lenders to offset the impact of the C… https://t.co/ejfuD1G7WW,0
$HAS - Hasbro gains after UBS upgrade https://t.co/taTMaip1uM,1
IFA Irish Farmers Association : HAND IN LETTERS OF PROTEST TO MEAT INDUSTRY IRELAND AND MI... #IFA #economy… https://t.co/xxnZ8OgPnG,0
Gold dips as trade deal optimism benefits riskier assets https://t.co/RWN6oROmRi https://t.co/YDYtPtJpJ9,0
"China Distance Education EPS beats by $0.22, beats on revenue",1
"Dow Industrials climbs past 28,000 for first time - Chron",1
Credit Suisse shares slump after Thiam's resignation,0
"Bitcoin sinks to lowest level since May, falling $3,000 in a month as China accelerates crackdown https://t.co/l03Dq6aRu5",0
PMI Survey Comments Signal Calmer Waters Before Possible Coronavirus Storm. https://t.co/XSMHdsOnYV #markets #economy #stocks,1
"Three of the largest US airlines -- Delta, American and United -- have canceled more flights between the United Sta... https://t.co/fY9qG2bXpa",0
Natural Gas Price Fundamental Daily Forecast – Early Weakness as Forecasts Indicate Return to Seasonal Temperatures,0
"U.S. consumers fear for jobs, debt payments because of coronavirus: New York Fed survey https://t.co/rKzcOAejIE https://t.co/q1H7vftWjJ",0
And now we sell https://t.co/YAsnS6oIfa,0
This High-Yielding Renewable Energy Company Continues Generating Solid Results,1
Yum Brands Q4 KFC same-store sales up 3%; FactSet consensus up 2.7%,1
U.S. grants Huawei 90-day extension of business license,1
NZD/USD Falls to 3-Month Low Ahead of RBNZ Rate Decision -- Market Talk #currency #MarketScreener… https://t.co/TgxQvugcIx,0
UnitedHealth stock price target raised to $338 from $303 at CFRA,1
"Fluidigm EPS beats by $0.06, beats on revenue",1
Patterson-UTI Energy started at sell with $7 stock price target at Deutsche Bank,0
"Jan. natural gas traded at $2.289/mln Btus, up 4.7 cents, or 2.1%",1
Yum Brands Q4 EPS $1.58 vs. $1.04 a year ago,1
The economic costs of the coronavirus contagion have started to show up in the data for the Middle East… https://t.co/l6FxkV1vzh,0
Dubai's Jobs Vanish at the Fastest Pace in a DecadeÃ‚Â ,0
"Almost 40% of oil and natural gas producers face insolvency within the year if the oil rout persists, a new Federal… https://t.co/8LK2acX5mE",0
"Oil Spikes After Russia Says Ready For ""Substantial Output Cut"", But Warns 10MMb/d Cut Not Enough  https://t.co/tcIG2Zilx8",1
Stock Market Update: WTI crude falls 3% amid concerns about oversupply,0
$CCL $RCL $NCLH - Saudis take stake in Carnival Corp. - shares up 27% https://t.co/N6fXBcFuEV,1
"$ROKU is working on a 2nd stage, 44% deep cup base. May be building a handle/flag. Watch for break above last week'… https://t.co/swHLLebNMZ",1
Incyte (NASDAQ:INCY) Has A Rock Solid Balance Sheet,1
Hedge Funds Are Dumping Noble Corporation plc (NE),0
S&P 500 and Nasdaq Composite both trade above record close,1
Bluebird bio downgraded to in line from outperform at Evercore ISI,0
Wholesale trade underwhelm in December,0
Bitcoin slides to six-month low as China warns of risks https://t.co/b6HuCtpHBd,0
The number of U.S. homeowners who have stopped making mortgage payments is surging https://t.co/TiYCwxQG3m,0
"Hedge Funds Aren’t Done Buying Simulations Plus, Inc. (SLP)",1
"$BAYRY $BAYZF - Bayer, plaintiffs agree to postpone glyphosate lawsuits for settlement talks https://t.co/qVd2jpfZtC",1
Fourth-quarter unit-labor costs climb 1.4%,0
The Dow just gave up nearly all of its 940-point gain as stock-market rally stumbles headed into the close https://t.co/NHS6o1CYRp,0
Home Depot cuts sales goal as online push not delivering as expected,0
Ubiquiti slides amid revenue shortfall,0
@here $BORR entry was 1.43 will add more and average up. pullback to 1.48-1.50 add for handle @here break above 1.6… https://t.co/QtcXY6142B,1
$GME - GameStop -15% as sales evaporate https://t.co/vY8yNu0ddk,0
Potential global slowdown stokes expectations of a cut in interest rates    https://t.co/9yTZa2vCnY,0
Hedge Funds Are Warming Up To Helix Energy Solutions Group Inc. (HLX),1
U.S. offers China tariff rate cut; announcement 'imminent',1
"Natural Gas Demand Is Rising, But Production Has Reached A Major Long-Term Peak. Keep reading:… https://t.co/gXfKjJLCqJ",1
The #market is seeing strong #tax-loss selling. #Investors who focus on price action are worried.… https://t.co/g677b3iuwY,0
Hedge Funds Aren’t Done Buying Omega Healthcare Investors Inc (OHI),1
The high in WTI in September following the drone strikes on Saudi oil facilities was 63.40.  Crude oil right now is at 63.38.,1
"Gold gains for a second straight day, up 6% in biggest daily rise in 11 years https://t.co/ijqZlh8kjF",1
"Cowen survey forecasts stores to reopen in June, Ulta and Planet Fitness will recover quickly https://t.co/4mZfwsPqgV",1
"Highlight: “There's very little not to like about this report,"" @WellsFargo Acting Chief Economist Jay Bryson says… https://t.co/rGDhL2lHpi",1
$IDRA - Idera jumps 39% after hours on bullish capital raise https://t.co/bFAxayhnj8,1
Results: Synaptics Incorporated Exceeded Expectations And The Consensus Has Updated Its Estimates,1
Here's what has $ZM stock down over 9%  https://t.co/V4ikP0o8cl,0
Dow Rallies on Signs Coronavirus Pandemic Is Slowing Worldwide https://t.co/9Jg08tQs6j,1
DNA testing company Veritas Genetics is suspending American operations and cutting all U.S. staff after a financing… https://t.co/LZZNsdU41T,0
$NSSC: Napco Security Systems sees Q3 revs below consensus https://t.co/UllrqyQtlU,0
"Shareholders Are Loving SmartFinancial, Inc.'s (NASDAQ:SMBK) 0.9% Yield",1
Policy changes to reduce global warming could force a net $1.6 trillion repricing in sectors from energy to agricul… https://t.co/5c5hIGJcc1,0
Money market inflows beat long-term inflows last month - Morningstar,1
Anchiano Therapeutics downgraded to peer perform from outperform at Oppenheimer,0
"Investors should prepare for a coronavirus-induced 'vicious spiral' more than twice as bad as the financial crisis,… https://t.co/mPvWa8T7IK",0
Assertio to sell Gralise to Alvogen for $127.5M; shares up 40% premarket,1
$FB - Cambridge Analytica deceived FB users - FTC https://t.co/0zZzI5P5re,0
Saudi Arabia surprised the oil market by pledging to implement significant additional production cuts beyond what w… https://t.co/sRj7yzfCam,1
"Panic buying, trade curbs cause shortages of coronavirus drugs in EU #economy #MarketScreener… https://t.co/9zP3OinI0D",0
"Dow futures up 73 points, or 0.3%; S&P 500 futures rise 8 points, or 0.2%",1
Why Myriad Genetics Shares Are Tanking Today,0
A Sliding Share Price Has Us Looking At Chi Ho Development Holdings Limited's (HKG:8423) P/E Ratio,0
"Dow surges 1,000 points #DOWJONES30 #index #MarketScreener https://t.co/O6Hk8BKJuQ https://t.co/T4lJBDELMx",1
Stocks That Hit 52-Week Highs On Monday,1
Bank of Nova Scotia : Scotiabank CEO expects 'somewhat elevated' loan losses for 3-4 quart... #BankofNovaScotia… https://t.co/OAXfDtrtAk,0
$AES - AES Is A Soft Buy. Subscribe to Seeking Alpha for more: https://t.co/L64ngPmGrL #business #economy #stockmarket,1
"OneWater's stock opens at $15.02, or 25% above $12 IPO price",1
"Hedge Funds Are Selling Schneider National, Inc. (SNDR)",0
Proto Labs EPS and revenue in-line,1
Utilities Down As Treasury Yields Rise -- Utilities Roundup #economy #MarketScreener https://t.co/dGuVTnCzb8 https://t.co/qyNKGCoLAq,0
"China's GDP growth this quarter will be 0%, according to top economist Ed Hyman",0
$FL - Foot Locker -5% after Telsey warning https://t.co/Zy2fcVSr5c,0
"AT&T stock falls after MoffettNathanson downgrades, saying dividend looks less compelling",0
$FLS (+3.1% pre) Flowserve (FLS) Withdraws 2020 Full Year Guidance - SI  https://t.co/mVuniyUe3Q,1
EU Trade Commissioner Phil Hogan says a political agreement on the shape of a new trading relationship with the U.K… https://t.co/TrAWPGQl0L,1
"At the end of October, housing inventory nationwide fell to a 3.9 month supply, according to NAR. A healthy market,… https://t.co/RexchXRzyA",1
Boeing reports 30 new orders for the troubled 737 Max in November https://t.co/jGejqEi0oT,1
"Technical Indicator: Late-year bull trend confirmed by S&P, Nasdaq",1
How Target has morphed into a model for avoiding the retail apocalypse https://t.co/pfetquaLsu,1
UAE stimulus to help bank liquidity but may increase problem loans - Moody's #economy #MarketScreener… https://t.co/8rGhax4y8C,0
"GBP/USD, EUR/GBP, USD/CAD – Limited Gains for Euro, U.S. Dolllar",1
Medtronic beats profit estimates and raises its 2020 forecast again,1
Aramco shares inch up in early Sunday trade,1
"Apple and Microsoft helped lift the Dow industrials above 28000 for the first time earlier this month, underscoring… https://t.co/r4E08YGhXL",1
Kellogg Q4 organic sales $3.22 bln vs. $3.14 bln a year ago; FactSet consensus $3.18 bln,1
$VCEL - Vericel Corporation: A Must-Have Biotech Post-COVID-19 Sell-Off. https://t.co/bTdsjbsVjK #finance #trading #stockmarket,1
"Bausch Health upgraded to overweight from neutral at JPMorgan, price target raised to $38 from $32",1
"Orion Energy Systems EPS misses by $0.03, misses on revenue",0
Aurora Cannabis (NYSE:ACB) Stock Dives Breaking Key Support - Live Trading News,0
"PagSeguro EPS misses by R$0.02, misses on revenue",0
"Caterpillar reported lower sales across all three primary segments in the last quarter, adding to the industrial gl... https://t.co/XYlODrAvSu",0
Airbus : Boeing deliveries halved in first eleven months of 2019 #Airbus #Stock #MarketScreener… https://t.co/5Ux2IqpCAP,0
"Bumble Bee Foods filed for bankruptcy, blaming its ""recent and significant legal challenges."" https://t.co/kFYH8KrLKA",0
It looks like $CPHI could be a stock that deserves your attention going forward.,1
Zoom shares get whacked over privacy concerns #economy #MarketScreener https://t.co/nhvqnJfysH https://t.co/sGId3aQEuy,0
$GOOS: Barclays starts at Overweight,1
Ford shakes up top management three days after weak profit outlook,0
Facebook under fire as political ads vanish from archive: FT https://t.co/4gXYZZSiWR https://t.co/NIfMVvmsj3,0
S&P 500 and Dow both up by less than 0.1%,1
Materials Down On Coronavirus Fears -- Materials Roundup #economy #MarketScreener https://t.co/ca0dXtTIb6 https://t.co/TpYQewRNVg,0
"Hedge Funds Are Selling CareTrust REIT, Inc. (CTRE)",0
"Hong Kong Airlines to cut 400 jobs, operations as coronavirus hits travel",0
Conference Board's Employment Trends Index Rises in January #economy #MarketScreener https://t.co/JOB8ZhCp0V https://t.co/LAjY5flBIC,1
NEW: Goldman Sachs' fine for its role in the 1MDB scandal could be under $2 billion -- far less than what some anal… https://t.co/AY59vwz3iW,1
FDA OKs Zogenix's Fintepla for Dravet syndrome,1
Soybeans Nudge Higher After China Makes Small Tariff Cut,1
Edgewell stock price target raised to $41 from $33 at CFRA,1
STOCKS NOW: - Dow up 345.10 points  - Nasdaq up 88.49  - S&P up 32.25    Here's what's moving markets: https://t.co/j7gT8jOd5m,1
Futures up https://t.co/diz7v5lmVb,1
"More stockmarket volatility, less buying the dip, and slower earnings per share growth ahead, Goldman Sachs says https://t.co/pbocwzzG48",0
LyondellBasell sock price target raised to $107 vs. $99 at BofA Merrill Lynch,1
Credit Suisse's Top Investor Wants Chairman to Follow CEO Out,0
Stock Market Update: Global stocks give back gains,0
Stock futures move higher as trade deal hopes rise https://t.co/pGqBeBSfzF https://t.co/UI9uChGnUK,1
Hub Group +7.3% post Q4 results,1
Carbon Markets Fail to Win Backing at UN Climate Talks,0
INVESTOR ALERT: Law Offices of Howard G. Smith Announces the Filing of a Securities Class Action on Behalf of HEXO… https://t.co/GU2DtXiAyp,0
Concern about the spread of the coronavirus has energy stocks falling along with the broader market. @TonyTheStreet… https://t.co/qMg13i1f9F,0
"Lincoln Eyes Growing Market for $50,000 Rides: Auto Show Update",1
$FXC $EWC $BBCA - Canada reports 71K job loss in November https://t.co/aT4reenZBC,0
"Stock Market Update: Stock market opens slightly higher, retail drags",1
Asian Shares Soar Amid Trade Optimism,1
Canada Goose's stock tumbles after revenue outlook slashed as coronavirus has 'material negative impact',0
Gold Mine Output Falls For First Time Since 2008 https://t.co/W6LYcZvzxt,1
New York Times Shares Rise as Publisher Moves Past ‘Trump Bump’,1
"Funko stock plummets 39%, shares downgraded after holiday season weakness",0
Stock Market Update: Futures slip from record highs in front of January employment report,0
"Cboe Global Markets EPS beats by $0.08, beats on revenue",1
Kudlow calls U.S.-China deal 'close' as talks in 'intense' phase https://t.co/Nv9zq3zqVX,1
"Oil prices, which had skyrocketed nearly 4%, appear to have stabilized around 3% higher. https://t.co/QDUbA31bl0",1
ArcelorMittal More Optimistic on Steel Demand Outlook for 2020,1
Retailers may be able to expect a boost from Black Friday sales as consumer sentiment stays strong. Insights via… https://t.co/LHDwVskYGP,1
PG&E Reportedly Nears $1.7 Billion California Wildfires Settlement,1
Canadian dollar slips to 4-month low as virus worries offset housing gains #economy #MarketScreener… https://t.co/4feqIgMwiB,0
"AQST, PHR among premarket losers",0
$XLF $FAS $FAZ - Banks may face legal actions over margin calls - FT https://t.co/SAACWM7yNa,0
"Chesapeake Energy's stock bounces 1.7% premarket, after plunged 14% Tuesday to 25-yr. low",1
$VIR: Vir Biotechnolog: GlaxoSmithKline (GSK) to make $250 mln equity investment in the company https://t.co/qJxY2yHrb0,1
Stock Market Update: Netflix remains among today's winners,1
"Bear-Market Bounce Breaks Despite ""Global Money-Printing Orgy""  https://t.co/d5ecBrunow",0
GlobalSCAPE jumps ~12% on $55M credit facility and special dividend of $3.35,1
Gas prices could soon drop to 99 cents a gallon in parts of the Midwest https://t.co/6WHMnyNGn6,0
EUR/USD Price Forecast – Euro Grind Higher,1
$LIVX - LiveXLive +23% on Samsung tie-up https://t.co/HDN8ZAyeBa,1
Stock Market Update: Stock market slips to session lows,0
$ZM (-2.0% pre) Taiwan is taking cybersecurity seriously by banning the use of Zoom in government - Quartz https://t.co/zK7kcySMev,0
U.S. Justice Department preparing legal action against Live Nation: source,0
Samsung Heavy Industries to pay $75 million to resolve foreign bribery case: U.S. #SamsungHeavyIndustries #Stock… https://t.co/XgTBQMro1V,0
